Driver,Team,QualiPosition,QualiLap,AvgLapTime (s),RacePosition,TotalRaceTime_s,Seat,Round,Circuit,TrackTemp,Rainfall,DriverMomentum,Quali_form,Race_form,DNF
BOT,KickSauber,12.0,72.227,81.23132653,16.0,5353.54,KickSauber_1,10,Barcelona,41.09610389610391,True,-2.0,13.3,16.0,0
GAS,Alpine,7.0,71.857,80.36375,9.0,5362.252,Alpine_1,10,Barcelona,41.09610389610391,True,-1.6666666666666667,10.8,10.944444444444445,0
HAM,Mercedes,3.0,71.701,79.835,3.0,5318.017,Mercedes_1,10,Barcelona,41.09610389610391,True,-1.6666666666666667,5.8,5.4,0
HUL,Haas,13.0,72.31,80.567278688,11.0,5379.442,Haas_1,10,Barcelona,41.09610389610391,True,-3.5,12.85,11.055555555555555,0
LEC,Ferrari,5.0,71.731,79.876016393,5.0,5322.936,Ferrari_1,10,Barcelona,41.09610389610391,True,-0.5,4.8,4.111111111111111,0
MAG,Haas,16.0,72.937,81.2616,17.0,5355.014999999999,Haas_2,10,Barcelona,41.09610389610391,True,-4.0,15.95,15.333333333333332,0
NOR,McLaren,1.0,71.383,79.598737704,2.0,5302.446,McLaren_1,10,Barcelona,41.09610389610391,True,-0.6666666666666666,2.5,2.75,0
OCO,Alpine,9.0,72.109,80.55075,10.0,5372.116,Alpine_2,10,Barcelona,41.09610389610391,True,-3.0,11.6,11.444444444444445,0
PER,RedBullRacing,8.0,72.054,80.072508474,8.0,5359.751,RedBullRacing_2,10,Barcelona,41.09610389610391,True,-0.5,7.5,6.888888888888889,0
PIA,McLaren,10.0,72.011,79.981163934,7.0,5333.987,McLaren_2,10,Barcelona,41.09610389610391,True,1.0,7.7,6.65,0
RIC,RacingBulls,18.0,73.075,81.101641509,15.0,5344.277,RacingBulls_1,10,Barcelona,41.09610389610391,True,2.333333333333333,15.55,14.27777777777778,0
RUS,Mercedes,4.0,71.703,79.846754098,4.0,5322.547,Mercedes_2,10,Barcelona,41.09610389610391,True,1.0,4.85,5.4,0
SAI,Ferrari,6.0,71.736,79.989409836,6.0,5331.255,Ferrari_2,10,Barcelona,41.09610389610391,True,1.3333333333333333,5.555555555555555,5.611111111111111,0
SAR,Williams,20.0,73.509,81.422,20.0,5305.093,Williams_2,10,Barcelona,41.09610389610391,True,-1.5,18.944444444444443,18.75,0
STR,AstonMartin,14.0,72.372,80.986293103,14.0,5325.479,AstonMartin_2,10,Barcelona,41.09610389610391,True,-1.6666666666666667,12.9,13.15,0
TSU,RacingBulls,17.0,72.985,80.835276595,19.0,5369.130999999999,RacingBulls_2,10,Barcelona,41.09610389610391,True,3.0,13.85,15.65,0
VER,RedBullRacing,2.0,71.403,79.574229508,1.0,5300.227,RedBullRacing_1,10,Barcelona,41.09610389610391,True,-0.3333333333333333,1.85,2.2,0
ZHO,KickSauber,15.0,72.738,80.709836363,13.0,5315.703,KickSauber_2,10,Barcelona,41.09610389610391,True,-3.0,16.6,13.95,0
ALB,Williams,16.0,65.736,71.432721311,15.0,5078.664,Williams_1,11,Spielberg,46.42097902097903,True,2.0,14.681818181818182,14.8,0
ALO,AstonMartin,15.0,65.639,71.401017543,18.0,5110.458,AstonMartin_1,11,Spielberg,46.42097902097903,True,-0.6666666666666666,12.40909090909091,14.0,0
BOT,KickSauber,18.0,65.847,71.504172413,16.0,5082.173,KickSauber_1,11,Spielberg,46.42097902097903,True,-1.3333333333333333,16.454545454545453,16.0,0
GAS,Alpine,13.0,65.359,71.205564516,10.0,5124.563999999999,Alpine_1,11,Spielberg,46.42097902097903,True,-1.3333333333333333,13.727272727272728,11.3,0
HAM,Mercedes,5.0,64.903,70.697625,4.0,5085.94,Mercedes_1,11,Spielberg,46.42097902097903,True,-1.0,6.636363636363637,5.727272727272727,0
HUL,Haas,9.0,65.262,71.098555555,6.0,5116.886,Haas_1,11,Spielberg,46.42097902097903,True,-5.0,10.681818181818182,8.3,0
LEC,Ferrari,6.0,65.044,70.532786885,11.0,5129.853999999999,Ferrari_1,11,Spielberg,46.42097902097903,True,0.0,5.363636363636363,7.5,0
MAG,Haas,12.0,65.347,71.252734375,8.0,5123.152999999999,Haas_2,11,Spielberg,46.42097902097903,True,-0.5,13.772727272727272,10.55,0
NOR,McLaren,2.0,64.718,70.237827586,20.0,4591.053952,McLaren_1,11,Spielberg,46.42097902097903,True,0.0,2.909090909090909,12.5,0
OCO,Alpine,10.0,65.274,71.294193548,12.0,5131.123,Alpine_2,11,Spielberg,46.42097902097903,True,-3.5,11.90909090909091,12.4,0
PER,RedBullRacing,8.0,65.144,71.034174603,7.0,5117.469999999999,RedBullRacing_2,11,Spielberg,46.42097902097903,True,1.0,7.545454545454545,6.45,0
PIA,McLaren,7.0,65.048,70.462215384,2.0,5064.704,McLaren_2,11,Spielberg,46.42097902097903,True,-0.6666666666666666,6.272727272727273,3.954545454545455,0
RIC,RacingBulls,11.0,65.289,71.265276923,9.0,5123.967,RacingBulls_1,11,Spielberg,46.42097902097903,True,0.0,11.954545454545451,11.05,0
RUS,Mercedes,3.0,64.84,70.427507692,1.0,5062.798,Mercedes_2,11,Spielberg,46.42097902097903,True,0.6666666666666666,4.227272727272727,3.636363636363636,0
SAI,Ferrari,4.0,64.851,70.487384615,3.0,5067.331,Ferrari_2,11,Spielberg,46.42097902097903,True,1.3333333333333333,4.5,4.0,0
SAR,Williams,19.0,65.856,71.583377777,19.0,5069.107,Williams_2,11,Spielberg,46.42097902097903,True,0.0,18.5,18.333333333333336,0
STR,AstonMartin,17.0,65.819,71.365614035,13.0,5073.032,AstonMartin_2,11,Spielberg,46.42097902097903,True,-0.3333333333333333,14.636363636363637,12.681818181818182,0
TSU,RacingBulls,14.0,65.412,71.330517857,14.0,5075.943,RacingBulls_2,11,Spielberg,46.42097902097903,True,2.6666666666666665,12.5,13.227272727272728,0
VER,RedBullRacing,1.0,64.314,70.11115625,5.0,5100.051,RedBullRacing_1,11,Spielberg,46.42097902097903,True,-0.6666666666666666,1.3181818181818183,4.2727272727272725,0
ZHO,KickSauber,20.0,66.061,71.454765957,17.0,5107.679999999999,KickSauber_2,11,Spielberg,46.42097902097903,True,-3.0,19.18181818181818,16.045454545454547,0
ALB,Williams,9.0,86.64,91.88375,9.0,5015.446,Williams_1,12,Silverstone,27.670068027210885,True,1.6666666666666667,11.0,11.545454545454549,0
ALO,AstonMartin,10.0,86.73,91.7835,8.0,5010.636,AstonMartin_1,12,Silverstone,27.670068027210885,True,1.3333333333333333,9.916666666666668,8.916666666666668,0
BOT,KickSauber,16.0,92.431,93.052357142,15.0,4988.88,KickSauber_1,12,Silverstone,27.670068027210885,True,-0.6666666666666666,15.5,15.458333333333332,0
GAS,Alpine,20.0,99.804,,,,Alpine_1,12,Silverstone,27.670068027210885,True,-2.333333333333333,17.458333333333332,17.458333333333332,0
HAM,Mercedes,2.0,85.99,90.963212121,1.0,4947.059,Mercedes_1,12,Silverstone,27.670068027210885,True,-1.3333333333333333,4.875,3.9583333333333335,0
HUL,Haas,6.0,86.338,91.785451612,6.0,5002.781,Haas_1,12,Silverstone,27.670068027210885,True,-4.333333333333333,8.916666666666668,8.09090909090909,0
LEC,Ferrari,11.0,87.097,91.565392857,14.0,4987.532,Ferrari_1,12,Silverstone,27.670068027210885,True,2.5,8.125,9.454545454545457,0
MAG,Haas,17.0,92.905,92.350212121,12.0,5037.212,Haas_2,12,Silverstone,27.670068027210885,True,-1.6666666666666667,16.333333333333332,12.5,0
NOR,McLaren,3.0,86.03,91.354117647,3.0,4954.606,McLaren_1,12,Silverstone,27.670068027210885,True,6.0,3.375,3.9166666666666665,0
OCO,Alpine,18.0,94.557,92.608,16.0,4957.741,Alpine_2,12,Silverstone,27.670068027210885,True,-1.6666666666666667,16.083333333333332,14.545454545454549,0
PER,RedBullRacing,19.0,98.348,92.03028,17.0,4965.064,RedBullRacing_2,12,Silverstone,27.670068027210885,True,0.3333333333333333,13.541666666666668,11.954545454545457,0
PIA,McLaren,5.0,86.237,91.102228571,4.0,4959.488,McLaren_2,12,Silverstone,27.670068027210885,True,-2.333333333333333,5.25,4.875,0
RIC,RacingBulls,15.0,87.949,92.611482758,13.0,4956.996,RacingBulls_1,12,Silverstone,27.670068027210885,True,-0.6666666666666666,14.041666666666668,13.045454545454549,0
RUS,Mercedes,1.0,85.819,91.661842105,19.0,,Mercedes_2,12,Silverstone,27.670068027210885,True,0.0,3.0416666666666665,13.166666666666666,1
SAI,Ferrari,7.0,86.509,91.49925,5.0,4994.377,Ferrari_2,12,Silverstone,27.670068027210885,True,1.0,6.090909090909091,5.0,0
SAR,Williams,12.0,87.175,92.198387096,11.0,5036.019,Williams_2,12,Silverstone,27.670068027210885,True,0.0,14.727272727272728,14.0,0
STR,AstonMartin,8.0,86.585,91.6443,7.0,5003.628000000001,AstonMartin_2,12,Silverstone,27.670068027210885,True,-2.0,9.958333333333332,9.458333333333332,0
TSU,RacingBulls,13.0,87.269,92.2816875,10.0,5026.362,RacingBulls_2,12,Silverstone,27.670068027210885,True,2.6666666666666665,12.083333333333332,11.125,0
VER,RedBullRacing,4.0,86.203,90.98165625,2.0,4948.524,RedBullRacing_1,12,Silverstone,27.670068027210885,True,0.6666666666666666,2.9166666666666665,2.708333333333333,0
ZHO,KickSauber,14.0,87.867,92.3453,18.0,5001.535,KickSauber_2,12,Silverstone,27.670068027210885,True,-3.333333333333333,16.0,16.666666666666668,0
ALB,Williams,13.0,76.429,84.749592592,14.0,5918.758,Williams_1,13,Budapest,44.91612903225806,False,-0.6666666666666666,13.0,14.041666666666668,0
ALO,AstonMartin,7.0,76.043,84.369661016,11.0,5964.449,AstonMartin_1,13,Budapest,44.91612903225806,False,0.6666666666666666,8.307692307692307,10.461538461538462,0
BOT,KickSauber,12.0,76.384,84.838865384,16.0,5927.397999999999,KickSauber_1,13,Budapest,44.91612903225806,False,0.3333333333333333,13.384615384615383,15.961538461538462,0
GAS,Alpine,20.0,78.166,85.250052631,20.0,,Alpine_1,13,Budapest,44.91612903225806,False,-0.5,17.653846153846153,16.636363636363637,1
HAM,Mercedes,5.0,75.854,83.543307692,3.0,5896.869,Mercedes_1,13,Budapest,44.91612903225806,False,-0.6666666666666666,6.269230769230769,4.807692307692308,0
HUL,Haas,11.0,76.317,84.594471698,13.0,5915.173,Haas_1,13,Budapest,44.91612903225806,False,-1.6666666666666667,11.384615384615383,11.708333333333332,0
LEC,Ferrari,6.0,75.891,83.591092307,4.0,5901.674999999999,Ferrari_1,13,Budapest,44.91612903225806,False,2.6666666666666665,5.653846153846153,4.416666666666666,0
MAG,Haas,15.0,76.548,84.842981132,15.0,5927.290999999999,Haas_2,13,Budapest,44.91612903225806,False,-2.6666666666666665,15.307692307692308,14.083333333333332,0
NOR,McLaren,1.0,75.227,83.349734375,2.0,5884.129999999999,McLaren_1,13,Budapest,44.91612903225806,False,6.333333333333333,2.269230769230769,3.3076923076923075,0
OCO,Alpine,19.0,78.049,84.710038461,18.0,5942.918,Alpine_2,13,Budapest,44.91612903225806,False,0.3333333333333333,16.76923076923077,15.75,0
PER,RedBullRacing,16.0,77.886,83.587333333,7.0,5921.781,RedBullRacing_2,13,Budapest,44.91612903225806,False,-1.0,12.346153846153848,6.958333333333334,0
PIA,McLaren,2.0,75.249,83.36356923,1.0,5881.989,McLaren_2,13,Budapest,44.91612903225806,False,-3.0,3.615384615384616,3.1923076923076925,0
RIC,RacingBulls,9.0,76.202,84.505981818,12.0,5899.913,RacingBulls_1,13,Budapest,44.91612903225806,False,-2.333333333333333,10.884615384615383,12.5,0
RUS,Mercedes,17.0,77.968,83.666677966,8.0,5924.357,Mercedes_2,13,Budapest,44.91612903225806,False,5.333333333333333,11.5,7.6923076923076925,0
SAI,Ferrari,4.0,75.696,83.58734375,6.0,5905.062,Ferrari_2,13,Budapest,44.91612903225806,False,-1.0,4.541666666666666,5.541666666666666,0
SAR,Williams,14.0,76.543,84.665173076,17.0,5934.58,Williams_2,13,Budapest,44.91612903225806,False,-0.3333333333333333,15.583333333333334,17.0,0
STR,AstonMartin,8.0,76.075,84.231583333,10.0,5959.964999999999,AstonMartin_2,13,Budapest,44.91612903225806,False,-1.6666666666666667,9.807692307692308,10.884615384615383,0
TSU,RacingBulls,10.0,76.121,84.493783333,9.0,5959.248,RacingBulls_2,13,Budapest,44.91612903225806,False,-0.3333333333333333,10.538461538461538,10.5,0
VER,RedBullRacing,3.0,75.273,83.58263492,5.0,5903.338,RedBullRacing_1,13,Budapest,44.91612903225806,False,0.3333333333333333,2.4615384615384617,4.269230769230769,0
ZHO,KickSauber,18.0,78.037,84.907645833,19.0,5945.587,KickSauber_2,13,Budapest,44.91612903225806,False,-0.3333333333333333,18.0,17.307692307692307,0
ALB,Williams,11.0,114.473,109.419384615,12.0,4860.691,Williams_1,14,Spa-Francorchamps,42.26715328467153,False,0.0,11.928571428571429,12.961538461538462,0
ALO,AstonMartin,9.0,114.258,109.555585365,8.0,4847.003,AstonMartin_1,14,Spa-Francorchamps,42.26715328467153,False,1.6666666666666667,9.285714285714285,8.892857142857142,0
BOT,KickSauber,14.0,114.764,109.621641025,15.0,4867.678,KickSauber_1,14,Spa-Francorchamps,42.26715328467153,False,0.3333333333333333,14.357142857142858,15.428571428571429,0
GAS,Alpine,12.0,114.635,109.378461538,13.0,4861.405,Alpine_1,14,Spa-Francorchamps,42.26715328467153,False,-1.5,13.535714285714285,13.125,0
HAM,Mercedes,4.0,113.835,108.010230769,1.0,4797.566,Mercedes_1,14,Spa-Francorchamps,42.26715328467153,False,-1.3333333333333333,5.642857142857142,3.607142857142857,0
HUL,Haas,16.0,116.308,109.916051282,18.0,4885.873,Haas_1,14,Spa-Francorchamps,42.26715328467153,False,-0.3333333333333333,14.035714285714285,14.5,0
LEC,Ferrari,2.0,113.754,108.362525,3.0,4805.589,Ferrari_1,14,Spa-Francorchamps,42.26715328467153,False,2.0,3.5357142857142856,3.8461538461538463,0
MAG,Haas,17.0,116.5,109.796275,14.0,4863.670999999999,Haas_2,14,Spa-Francorchamps,42.26715328467153,False,-3.0,16.357142857142858,13.615384615384617,0
NOR,McLaren,5.0,113.981,108.3803,5.0,4806.889999999999,McLaren_1,14,Spa-Francorchamps,42.26715328467153,False,6.333333333333333,4.321428571428571,4.821428571428571,0
OCO,Alpine,10.0,114.46,109.165641025,9.0,4849.592,Alpine_2,14,Spa-Francorchamps,42.26715328467153,False,-0.3333333333333333,12.107142857142858,11.076923076923077,0
PER,RedBullRacing,3.0,113.765,108.522864864,7.0,4840.235,RedBullRacing_2,14,Spa-Francorchamps,42.26715328467153,False,-4.0,5.642857142857143,6.961538461538462,0
PIA,McLaren,6.0,114.027,108.129175,2.0,4798.213,McLaren_2,14,Spa-Francorchamps,42.26715328467153,False,-2.333333333333333,5.642857142857142,3.571428571428572,0
RIC,RacingBulls,13.0,114.682,109.108820512,10.0,4851.965999999999,RacingBulls_1,14,Spa-Francorchamps,42.26715328467153,False,-0.3333333333333333,12.892857142857142,11.384615384615383,0
RUS,Mercedes,7.0,114.095,108.418756097,20.0,4797.039984,Mercedes_2,14,Spa-Francorchamps,42.26715328467153,False,2.333333333333333,6.535714285714286,14.142857142857142,0
SAI,Ferrari,8.0,114.112,108.488282051,6.0,4816.835,Ferrari_2,14,Spa-Francorchamps,42.26715328467153,False,-0.3333333333333333,6.653846153846153,5.576923076923077,0
SAR,Williams,19.0,117.23,109.62954054,17.0,4883.097,Williams_2,14,Spa-Francorchamps,42.26715328467153,False,0.6666666666666666,18.15384615384616,17.0,0
STR,AstonMartin,15.0,115.716,109.771585365,11.0,4860.051,AstonMartin_2,14,Spa-Francorchamps,42.26715328467153,False,-1.0,13.428571428571429,11.357142857142858,0
TSU,RacingBulls,18.0,116.593,109.897897435,16.0,4873.777,RacingBulls_2,14,Spa-Francorchamps,42.26715328467153,False,-1.3333333333333333,14.785714285714285,14.142857142857142,0
VER,RedBullRacing,1.0,113.159,108.27875,4.0,4806.266,RedBullRacing_1,14,Spa-Francorchamps,42.26715328467153,False,1.3333333333333333,1.4285714285714286,3.7857142857142856,0
ZHO,KickSauber,20.0,117.775,,,,KickSauber_2,14,Spa-Francorchamps,42.26715328467153,False,0.6666666666666666,19.07142857142857,19.07142857142857,1
ALB,Williams,10.0,70.653,76.38078125,14.0,5486.2300000000005,Williams_1,15,Zandvoort,30.80588235294118,False,0.6666666666666666,11.333333333333332,13.964285714285715,0
ALO,AstonMartin,7.0,70.633,76.41975,10.0,5459.052000000001,AstonMartin_1,15,Zandvoort,30.80588235294118,False,0.3333333333333333,8.2,9.9,0
BOT,KickSauber,17.0,72.168,77.013630769,19.0,5448.767,KickSauber_1,15,Zandvoort,30.80588235294118,False,1.3333333333333333,15.933333333333334,17.53333333333333,0
GAS,Alpine,9.0,70.815,76.255954545,9.0,5454.1230000000005,Alpine_1,15,Zandvoort,30.80588235294118,False,0.5,11.833333333333332,10.961538461538462,0
HAM,Mercedes,11.0,70.948,75.577647058,8.0,5495.118,Mercedes_1,15,Zandvoort,30.80588235294118,False,-2.0,9.266666666666666,7.166666666666666,0
HUL,Haas,13.0,71.215,76.49642647,11.0,5464.733,Haas_1,15,Zandvoort,30.80588235294118,False,1.3333333333333333,12.566666666666666,11.0,0
LEC,Ferrari,6.0,70.582,75.57173913,3.0,5470.9580000000005,Ferrari_1,15,Zandvoort,30.80588235294118,False,0.6666666666666666,5.566666666666666,3.7857142857142856,0
MAG,Haas,14.0,71.295,76.928151515,18.0,5511.226000000001,Haas_2,15,Zandvoort,30.80588235294118,False,-2.6666666666666665,14.8,15.785714285714285,0
NOR,McLaren,1.0,69.673,75.221014492,1.0,5445.519,McLaren_1,15,Zandvoort,30.80588235294118,False,0.3333333333333333,2.2333333333333334,2.7,0
OCO,Alpine,16.0,71.995,76.799318181,15.0,5492.397,Alpine_2,15,Zandvoort,30.80588235294118,False,-1.3333333333333333,15.166666666666668,14.142857142857142,0
PER,RedBullRacing,5.0,70.416,75.716086956,6.0,5485.061000000001,RedBullRacing_2,15,Zandvoort,30.80588235294118,False,-2.333333333333333,6.533333333333333,6.428571428571429,0
PIA,McLaren,3.0,70.172,75.596420289,4.0,5472.856000000001,McLaren_2,15,Zandvoort,30.80588235294118,False,-2.0,4.066666666666666,4.533333333333333,0
RIC,RacingBulls,15.0,71.943,76.447462686,12.0,5466.586,RacingBulls_1,15,Zandvoort,30.80588235294118,False,-0.6666666666666666,13.966666666666669,12.357142857142858,0
RUS,Mercedes,4.0,70.244,75.538925373,7.0,5490.136,Mercedes_2,15,Zandvoort,30.80588235294118,False,7.333333333333333,4.966666666666667,7.6,0
SAI,Ferrari,10.0,70.914,75.617260869,5.0,5477.656,Ferrari_2,15,Zandvoort,30.80588235294118,False,-0.6666666666666666,7.821428571428571,5.071428571428571,0
SAR,Williams,20.0,,76.980907692,16.0,5510.058,Williams_2,15,Zandvoort,30.80588235294118,False,0.0,18.75,16.46153846153846,0
STR,AstonMartin,8.0,70.661,76.541573529,13.0,5471.231000000001,AstonMartin_2,15,Zandvoort,30.80588235294118,False,-1.0,9.8,12.4,0
TSU,RacingBulls,12.0,70.955,76.833227272,17.0,5510.665,RacingBulls_2,15,Zandvoort,30.80588235294118,False,-2.0,11.8,14.8,0
VER,RedBullRacing,2.0,70.029,75.56573913,2.0,5468.415,RedBullRacing_1,15,Zandvoort,30.80588235294118,False,1.0,1.933333333333333,2.7333333333333334,0
ZHO,KickSauber,18.0,73.261,77.268196721,20.0,5481.5380000000005,KickSauber_2,15,Zandvoort,30.80588235294118,False,2.5,18.066666666666663,17.964285714285715,0
ALB,Williams,9.0,80.299,85.17498,9.0,4548.183,Williams_1,16,Monza,49.31127819548872,False,2.0,10.71875,11.3,0
ALO,AstonMartin,11.0,80.421,84.687021276,11.0,4549.222,AstonMartin_1,16,Monza,49.31127819548872,False,2.0,10.25,10.4375,0
BOT,KickSauber,19.0,81.101,85.81965909,16.0,4507.938,KickSauber_1,16,Monza,49.31127819548872,False,2.333333333333333,17.0625,16.03125,0
COL,Williams,18.0,81.061,85.242723404,12.0,4562.035,Williams_2,16,Monza,49.31127819548872,False,0.0,18.0,12.0,0
GAS,Alpine,14.0,80.738,85.241911111,15.0,4499.071,Alpine_1,16,Monza,49.31127819548872,False,0.3333333333333333,14.3125,14.035714285714285,0
HAM,Mercedes,6.0,79.513,83.897270833,5.0,4503.547,Mercedes_1,16,Monza,49.31127819548872,False,-2.6666666666666665,6.71875,5.625,0
HUL,Haas,10.0,80.339,84.942066666,17.0,4511.597,Haas_1,16,Monza,49.31127819548872,False,0.6666666666666666,11.0,14.2,0
LEC,Ferrari,4.0,79.461,83.94936,1.0,4480.727,Ferrari_1,16,Monza,49.31127819548872,False,-1.3333333333333333,4.53125,2.6666666666666665,0
MAG,Haas,13.0,80.698,84.916877551,10.0,4549.029,Haas_2,16,Monza,49.31127819548872,False,0.3333333333333333,14.21875,11.666666666666668,0
NOR,McLaren,1.0,79.327,83.607604166,3.0,4486.88,McLaren_1,16,Monza,49.31127819548872,False,0.3333333333333333,2.15625,3.65625,0
OCO,Alpine,15.0,80.764,85.694510638,14.0,4493.386,Alpine_2,16,Monza,49.31127819548872,False,-1.0,14.6875,13.666666666666668,0
PER,RedBullRacing,8.0,80.062,84.499208333,8.0,4534.875,RedBullRacing_2,16,Monza,49.31127819548872,False,-1.3333333333333333,8.03125,7.466666666666667,0
PIA,McLaren,2.0,79.436,83.542,2.0,4483.391,McLaren_2,16,Monza,49.31127819548872,False,-1.3333333333333333,3.46875,3.4375,0
RIC,RacingBulls,12.0,80.479,85.198938775,13.0,4574.179,RacingBulls_1,16,Monza,49.31127819548872,False,-1.0,12.4375,12.866666666666667,0
RUS,Mercedes,3.0,79.44,83.983666666,7.0,4520.442,Mercedes_2,16,Monza,49.31127819548872,False,2.333333333333333,4.375,7.5625,0
SAI,Ferrari,5.0,79.467,84.23608,4.0,4496.348,Ferrari_2,16,Monza,49.31127819548872,False,-1.6666666666666667,5.3,4.533333333333333,0
STR,AstonMartin,17.0,81.013,85.096761904,19.0,4524.235,AstonMartin_2,16,Monza,49.31127819548872,False,1.0,14.46875,15.625,0
TSU,RacingBulls,16.0,80.945,86.4315,20.0,,RacingBulls_2,16,Monza,49.31127819548872,False,0.6666666666666666,13.9375,16.53125,1
VER,RedBullRacing,7.0,79.662,84.124375,6.0,4518.659,RedBullRacing_1,16,Monza,49.31127819548872,False,1.6666666666666667,4.59375,4.8125,0
ZHO,KickSauber,20.0,81.445,85.966704545,18.0,4520.782,KickSauber_2,16,Monza,49.31127819548872,False,1.5,19.125,17.03333333333333,0
ALB,Williams,10.0,102.84,108.908340425,7.0,5665.402999999999,Williams_1,17,Baku,44.34934210526316,False,1.6666666666666667,11.147058823529411,10.09375,0
ALO,AstonMartin,8.0,102.369,108.817304347,6.0,5663.474999999999,AstonMartin_1,17,Baku,44.34934210526316,False,0.6666666666666666,8.705882352941178,7.823529411764706,0
BEA,Haas,11.0,102.968,109.011804347,10.0,5671.134,Haas_1,17,Baku,44.34934210526316,False,-4.0,11.0,9.25,0
BOT,KickSauber,17.0,103.618,109.6624,16.0,5603.402,KickSauber_1,17,Baku,44.34934210526316,False,0.0,16.11764705882353,16.029411764705884,0
COL,Williams,9.0,102.473,109.041826086,8.0,5667.548,Williams_2,17,Baku,44.34934210526316,False,-6.0,11.25,9.0,0
GAS,Alpine,15.0,103.179,109.519957446,12.0,5695.196,Alpine_1,17,Baku,44.34934210526316,False,0.6666666666666666,14.823529411764708,12.5,0
HAM,Mercedes,7.0,102.289,108.764044444,9.0,5670.407999999999,Mercedes_1,17,Baku,44.34934210526316,False,-2.333333333333333,7.205882352941177,7.705882352941177,0
HUL,Haas,13.0,103.101,108.893130434,11.0,5671.472,Haas_2,17,Baku,44.34934210526316,False,2.333333333333333,12.529411764705882,11.1875,0
LEC,Ferrari,1.0,101.365,108.110723404,2.0,5588.917,Ferrari_1,17,Baku,44.34934210526316,False,-1.6666666666666667,2.911764705882353,3.09375,0
NOR,McLaren,16.0,103.609,108.329255319,4.0,5614.15,McLaren_1,17,Baku,44.34934210526316,False,0.6666666666666666,10.029411764705882,4.147058823529411,0
OCO,Alpine,19.0,104.504,110.191090909,15.0,5599.351,Alpine_2,17,Baku,44.34934210526316,False,-1.0,16.823529411764707,14.21875,0
PER,RedBullRacing,4.0,101.813,108.022021739,17.0,5321.197973,RedBullRacing_2,17,Baku,44.34934210526316,False,1.6666666666666667,5.911764705882353,12.28125,0
PIA,McLaren,2.0,101.686,107.978851063,1.0,5578.007,McLaren_2,17,Baku,44.34934210526316,False,-1.0,3.3823529411764706,2.823529411764706,0
RIC,RacingBulls,15.0,103.547,109.769311111,13.0,5724.914,RacingBulls_1,17,Baku,44.34934210526316,False,-1.6666666666666667,14.0,12.875,0
RUS,Mercedes,5.0,101.874,108.212173913,3.0,5609.335,Mercedes_2,17,Baku,44.34934210526316,False,6.666666666666667,5.352941176470589,5.411764705882353,0
SAI,Ferrari,3.0,101.805,107.99273913,18.0,5321.76799,Ferrari_2,17,Baku,44.34934210526316,False,-2.6666666666666665,4.21875,11.9375,0
STR,AstonMartin,14.0,103.37,109.4663,19.0,5001.079995,AstonMartin_2,17,Baku,44.34934210526316,False,1.0,13.029411764705882,15.823529411764708,0
TSU,RacingBulls,12.0,103.035,111.344714285,20.0,,RacingBulls_2,17,Baku,44.34934210526316,False,2.333333333333333,11.941176470588236,16.735294117647058,1
VER,RedBullRacing,6.0,102.023,108.426195652,5.0,5655.105,RedBullRacing_1,17,Baku,44.34934210526316,False,0.6666666666666666,4.205882352941177,4.352941176470589,0
ZHO,KickSauber,18.0,104.246,109.765522727,14.0,5726.848,KickSauber_2,17,Baku,44.34934210526316,False,0.0,18.11764705882353,14.96875,0
ALB,Williams,11.0,90.474,99.269272727,20.0,,Williams_1,18,Marina Bay,36.445625,False,0.3333333333333333,11.61111111111111,16.794117647058822,1
ALO,AstonMartin,7.0,90.214,98.568122807,8.0,6053.444,AstonMartin_1,18,Marina Bay,36.445625,False,0.3333333333333333,8.13888888888889,8.777777777777779,0
BOT,KickSauber,19.0,91.572,99.287018518,16.0,6110.4,KickSauber_1,18,Marina Bay,36.445625,False,-0.6666666666666666,17.22222222222222,16.02777777777778,0
COL,Williams,12.0,90.481,98.59722807,11.0,6058.855,Williams_2,18,Marina Bay,36.445625,False,-3.5,12.5,10.666666666666668,0
GAS,Alpine,18.0,91.312,99.121226415,17.0,6111.63,Alpine_1,18,Marina Bay,36.445625,False,-0.6666666666666666,16.416666666666668,15.125,0
HAM,Mercedes,3.0,89.841,98.466898305,6.0,6137.819,Mercedes_1,18,Marina Bay,36.445625,False,-0.6666666666666666,5.083333333333334,6.194444444444445,0
HUL,Haas,6.0,90.115,98.570666666,9.0,6055.711,Haas_1,18,Marina Bay,36.445625,False,1.0,8.86111111111111,10.117647058823527,0
LEC,Ferrari,9.0,89.747,98.028118644,5.0,6115.001,Ferrari_1,18,Marina Bay,36.445625,False,-1.6666666666666667,7.027777777777778,4.617647058823529,0
MAG,Haas,14.0,90.653,99.119,19.0,5741.982495,Haas_2,18,Marina Bay,36.445625,False,-0.6666666666666666,14.676470588235292,16.34375,0
NOR,McLaren,1.0,89.525,97.037491525,1.0,6052.571,McLaren_1,18,Marina Bay,36.445625,False,-3.333333333333333,2.4444444444444446,2.555555555555556,0
OCO,Alpine,15.0,90.769,99.207070175,13.0,6096.576,Alpine_2,18,Marina Bay,36.445625,False,-2.0,14.833333333333332,13.205882352941178,0
PER,RedBullRacing,13.0,90.579,98.696396551,10.0,6057.195,RedBullRacing_2,18,Marina Bay,36.445625,False,4.666666666666667,10.555555555555555,8.852941176470589,0
